timestamp,day,fband,velocity,deviation,n_measurements
2024-02-12 00:30:00,2024-02-12,0.2,2100,337,51
2024-02-12 00:30:00,2024-02-12,0.251,2000,652,38
2024-02-12 00:30:00,2024-02-12,0.316,2000,782,10
2024-02-12 01:30:00,2024-02-12,0.2,2100,704,75
2024-02-12 01:30:00,2024-02-12,0.251,2200,521,69
2024-02-12 01:30:00,2024-02-12,0.316,2300,293,28
2024-02-12 02:30:00,2024-02-12,0.158,1900,792,5
2024-02-12 02:30:00,2024-02-12,0.2,2200,1390,77
2024-02-12 02:30:00,2024-02-12,0.251,2500,1361,62
2024-02-12 02:30:00,2024-02-12,0.316,2500,1306,36
2024-02-12 03:30:00,2024-02-12,0.158,1600,894,6
2024-02-12 03:30:00,2024-02-12,0.2,1800,2433,58
2024-02-12 03:30:00,2024-02-12,0.251,1700,2125,64
2024-02-12 03:30:00,2024-02-12,0.316,1900,1651,42
2024-02-12 04:30:00,2024-02-12,0.2,1000,2277,71
2024-02-12 04:30:00,2024-02-12,0.251,800,2569,60
2024-02-12 04:30:00,2024-02-12,0.316,1300,2443,65
2024-02-12 05:30:00,2024-02-12,0.158,400,2095,10
2024-02-12 05:30:00,2024-02-12,0.2,1600,3202,51
2024-02-12 05:30:00,2024-02-12,0.251,0,3008,61
2024-02-12 05:30:00,2024-02-12,0.316,400,2930,53
2024-02-12 06:30:00,2024-02-12,0.158,0,4340,8
2024-02-12 06:30:00,2024-02-12,0.2,500,2846,54
2024-02-12 06:30:00,2024-02-12,0.251,800,3216,59
2024-02-12 06:30:00,2024-02-12,0.316,0,3605,54
2024-02-12 07:30:00,2024-02-12,0.2,600,1836,38
2024-02-12 07:30:00,2024-02-12,0.251,0,2516,64
2024-02-12 07:30:00,2024-02-12,0.316,0,2474,57
2024-02-12 08:30:00,2024-02-12,0.2,0,3546,55
2024-02-12 08:30:00,2024-02-12,0.251,0,3347,70
2024-02-12 08:30:00,2024-02-12,0.316,0,7296,59
2024-02-12 09:30:00,2024-02-12,0.2,0,84416,46
2024-02-12 09:30:00,2024-02-12,0.251,0,84958,74
2024-02-12 09:30:00,2024-02-12,0.316,0,162594,59
2024-02-12 10:30:00,2024-02-12,0.2,3700,40173,44
2024-02-12 10:30:00,2024-02-12,0.251,3100,53746,81
2024-02-12 10:30:00,2024-02-12,0.316,2800,75935,71
2024-02-12 11:30:00,2024-02-12,0.2,3300,1708,51
2024-02-12 11:30:00,2024-02-12,0.251,4200,11981,71
2024-02-12 11:30:00,2024-02-12,0.316,3300,1175,56
2024-02-12 12:30:00,2024-02-12,0.2,5900,160719,45
2024-02-12 12:30:00,2024-02-12,0.251,5900,237078,79
2024-02-12 12:30:00,2024-02-12,0.316,5900,149498,61
2024-02-12 13:30:00,2024-02-12,0.2,0,151056,54
2024-02-12 13:30:00,2024-02-12,0.251,0,243108,84
2024-02-12 13:30:00,2024-02-12,0.316,0,168920,74
2024-02-12 14:30:00,2024-02-12,0.2,0,116028,49
2024-02-12 14:30:00,2024-02-12,0.251,0,122161,67
2024-02-12 14:30:00,2024-02-12,0.316,0,74777,83
2024-02-12 15:30:00,2024-02-12,0.2,0,45117,50
2024-02-12 15:30:00,2024-02-12,0.251,0,7759,66
2024-02-12 15:30:00,2024-02-12,0.316,0,42969,72
2024-02-12 16:30:00,2024-02-12,0.2,900,1758,53
2024-02-12 16:30:00,2024-02-12,0.251,1100,2099,61
2024-02-12 16:30:00,2024-02-12,0.316,1300,1545,62
2024-02-12 17:30:00,2024-02-12,0.2,1900,1047,42
2024-02-12 17:30:00,2024-02-12,0.251,2000,1082,58
2024-02-12 17:30:00,2024-02-12,0.316,2000,920,62
2024-02-12 18:30:00,2024-02-12,0.2,2400,477,46
2024-02-12 18:30:00,2024-02-12,0.251,2500,514,51
2024-02-12 18:30:00,2024-02-12,0.316,2500,506,51
2024-02-12 19:30:00,2024-02-12,0.2,2700,465,44
2024-02-12 19:30:00,2024-02-12,0.251,2800,500,54
2024-02-12 19:30:00,2024-02-12,0.316,2800,649,52
2024-02-12 20:30:00,2024-02-12,0.2,2800,965,49
2024-02-12 20:30:00,2024-02-12,0.251,2800,1052,46
2024-02-12 20:30:00,2024-02-12,0.316,2900,832,41
2024-02-12 21:30:00,2024-02-12,0.2,1700,1094,45
2024-02-12 21:30:00,2024-02-12,0.251,2600,1712,52
2024-02-12 21:30:00,2024-02-12,0.316,2000,667,25
2024-02-12 22:30:00,2024-02-12,0.2,1100,1350,52
2024-02-12 22:30:00,2024-02-12,0.251,800,1431,54
2024-02-12 22:30:00,2024-02-12,0.316,400,1308,30
2024-02-12 23:30:00,2024-02-12,0.158,0,1122,6
2024-02-12 23:30:00,2024-02-12,0.2,0,1172,28
2024-02-12 23:30:00,2024-02-12,0.251,0,1344,34
2024-02-12 23:30:00,2024-02-12,0.316,1600,1548,16
