timestamp,day,fband,velocity,deviation,n_measurements
2024-02-29 00:30:00,2024-02-29,0.126,2300,1631,19
2024-02-29 00:30:00,2024-02-29,0.158,2300,4975,51
2024-02-29 00:30:00,2024-02-29,0.2,200,18951,61
2024-02-29 00:30:00,2024-02-29,0.251,0,73829,44
2024-02-29 01:30:00,2024-02-29,0.126,1100,113965,24
2024-02-29 01:30:00,2024-02-29,0.158,0,98559,65
2024-02-29 01:30:00,2024-02-29,0.2,0,57045,80
2024-02-29 01:30:00,2024-02-29,0.251,1200,79103,59
2024-02-29 01:30:00,2024-02-29,0.316,5300,161952,6
2024-02-29 02:30:00,2024-02-29,0.126,0,163909,16
2024-02-29 02:30:00,2024-02-29,0.158,0,169256,75
2024-02-29 02:30:00,2024-02-29,0.2,0,172616,80
2024-02-29 02:30:00,2024-02-29,0.251,0,172376,62
2024-02-29 03:30:00,2024-02-29,0.126,0,280669,14
2024-02-29 03:30:00,2024-02-29,0.158,0,176759,83
2024-02-29 03:30:00,2024-02-29,0.2,0,201461,80
2024-02-29 03:30:00,2024-02-29,0.251,0,222566,62
2024-02-29 03:30:00,2024-02-29,0.316,0,181419,6
2024-02-29 04:30:00,2024-02-29,0.126,0,298993,10
2024-02-29 04:30:00,2024-02-29,0.158,0,253034,77
2024-02-29 04:30:00,2024-02-29,0.2,0,219164,80
2024-02-29 04:30:00,2024-02-29,0.251,2800,184685,72
2024-02-29 04:30:00,2024-02-29,0.316,5100,265909,5
2024-02-29 05:30:00,2024-02-29,0.126,0,215845,12
2024-02-29 05:30:00,2024-02-29,0.158,4300,128997,83
2024-02-29 05:30:00,2024-02-29,0.2,3400,178535,89
2024-02-29 05:30:00,2024-02-29,0.251,2800,124298,50
2024-02-29 06:30:00,2024-02-29,0.126,4400,22024,19
2024-02-29 06:30:00,2024-02-29,0.158,4000,77316,81
2024-02-29 06:30:00,2024-02-29,0.2,4300,112312,93
2024-02-29 06:30:00,2024-02-29,0.251,3700,39596,71
2024-02-29 07:30:00,2024-02-29,0.126,3400,2077,27
2024-02-29 07:30:00,2024-02-29,0.158,3000,730,87
2024-02-29 07:30:00,2024-02-29,0.2,3500,4232,88
2024-02-29 07:30:00,2024-02-29,0.251,3100,1282,59
2024-02-29 07:30:00,2024-02-29,0.316,2700,529,5
2024-02-29 08:30:00,2024-02-29,0.126,3500,3365,15
2024-02-29 08:30:00,2024-02-29,0.158,3500,949,77
2024-02-29 08:30:00,2024-02-29,0.2,3200,1509,77
2024-02-29 08:30:00,2024-02-29,0.251,3500,1469,56
2024-02-29 08:30:00,2024-02-29,0.316,3400,829,7
2024-02-29 09:30:00,2024-02-29,0.126,3300,1984,23
2024-02-29 09:30:00,2024-02-29,0.158,3400,1915,77
2024-02-29 09:30:00,2024-02-29,0.2,3500,1618,82
2024-02-29 09:30:00,2024-02-29,0.251,3600,958,57
2024-02-29 09:30:00,2024-02-29,0.316,3100,1383,5
2024-02-29 10:30:00,2024-02-29,0.126,3400,1047,31
2024-02-29 10:30:00,2024-02-29,0.158,3300,755,78
2024-02-29 10:30:00,2024-02-29,0.2,3500,1324,93
2024-02-29 10:30:00,2024-02-29,0.251,3300,983,56
2024-02-29 10:30:00,2024-02-29,0.316,3300,1314,6
2024-02-29 11:30:00,2024-02-29,0.126,4000,623,32
2024-02-29 11:30:00,2024-02-29,0.158,3500,1947,83
2024-02-29 11:30:00,2024-02-29,0.2,3400,1809,82
2024-02-29 11:30:00,2024-02-29,0.251,4000,24551,59
2024-02-29 11:30:00,2024-02-29,0.316,3900,957,8
2024-02-29 12:30:00,2024-02-29,0.126,3500,1289,32
2024-02-29 12:30:00,2024-02-29,0.158,3600,2995,80
2024-02-29 12:30:00,2024-02-29,0.2,4300,12407,86
2024-02-29 12:30:00,2024-02-29,0.251,4800,45951,58
2024-02-29 13:30:00,2024-02-29,0.126,3400,2343,46
2024-02-29 13:30:00,2024-02-29,0.158,3200,1072,89
2024-02-29 13:30:00,2024-02-29,0.2,3300,1675,97
2024-02-29 13:30:00,2024-02-29,0.251,3200,2045,64
2024-02-29 13:30:00,2024-02-29,0.316,3700,656,11
2024-02-29 14:30:00,2024-02-29,0.126,3300,1355,42
2024-02-29 14:30:00,2024-02-29,0.158,3200,533,87
2024-02-29 14:30:00,2024-02-29,0.2,3200,1587,92
2024-02-29 14:30:00,2024-02-29,0.251,3300,790,77
2024-02-29 14:30:00,2024-02-29,0.316,4100,974,6
2024-02-29 15:30:00,2024-02-29,0.126,3600,581,43
2024-02-29 15:30:00,2024-02-29,0.158,3300,877,87
2024-02-29 15:30:00,2024-02-29,0.2,3200,1082,87
2024-02-29 15:30:00,2024-02-29,0.251,3100,740,78
2024-02-29 16:30:00,2024-02-29,0.126,3100,632,36
2024-02-29 16:30:00,2024-02-29,0.158,3000,613,90
2024-02-29 16:30:00,2024-02-29,0.2,3200,2104,101
2024-02-29 16:30:00,2024-02-29,0.251,3400,4383,67
2024-02-29 16:30:00,2024-02-29,0.316,3300,298,5
2024-02-29 17:30:00,2024-02-29,0.126,3900,32944,50
2024-02-29 17:30:00,2024-02-29,0.158,3700,42597,84
2024-02-29 17:30:00,2024-02-29,0.2,3500,1484,97
2024-02-29 17:30:00,2024-02-29,0.251,3600,39757,64
2024-02-29 17:30:00,2024-02-29,0.316,3300,809,7
2024-02-29 18:30:00,2024-02-29,0.126,4200,6725,37
2024-02-29 18:30:00,2024-02-29,0.158,3700,1142,90
2024-02-29 18:30:00,2024-02-29,0.2,3700,10528,96
2024-02-29 18:30:00,2024-02-29,0.251,4000,97989,64
2024-02-29 18:30:00,2024-02-29,0.316,4500,674,10
2024-02-29 19:30:00,2024-02-29,0.126,4400,2933,30
2024-02-29 19:30:00,2024-02-29,0.158,4200,1950,86
2024-02-29 19:30:00,2024-02-29,0.2,3900,17470,93
2024-02-29 19:30:00,2024-02-29,0.251,4300,39943,69
2024-02-29 20:30:00,2024-02-29,0.126,4300,1498,48
2024-02-29 20:30:00,2024-02-29,0.158,4900,62408,88
2024-02-29 20:30:00,2024-02-29,0.2,4700,34798,95
2024-02-29 20:30:00,2024-02-29,0.251,4500,41227,73
