timestamp,day,fband,velocity,deviation,n_measurements
2024-02-01 00:30:00,2024-02-01,0.1,3600,4448,14
2024-02-01 00:30:00,2024-02-01,0.126,3300,2441,56
2024-02-01 00:30:00,2024-02-01,0.158,3400,8357,74
2024-02-01 00:30:00,2024-02-01,0.2,3800,12687,87
2024-02-01 00:30:00,2024-02-01,0.251,3700,6885,85
2024-02-01 00:30:00,2024-02-01,0.316,3400,3940,32
2024-02-01 01:30:00,2024-02-01,0.1,3200,4490,27
2024-02-01 01:30:00,2024-02-01,0.126,3500,1352,64
2024-02-01 01:30:00,2024-02-01,0.158,3300,1936,72
2024-02-01 01:30:00,2024-02-01,0.2,3600,3532,94
2024-02-01 01:30:00,2024-02-01,0.251,3600,3147,107
2024-02-01 01:30:00,2024-02-01,0.316,3500,1671,52
2024-02-01 02:30:00,2024-02-01,0.1,4000,3917,19
2024-02-01 02:30:00,2024-02-01,0.126,3300,1600,66
2024-02-01 02:30:00,2024-02-01,0.158,3200,1860,71
2024-02-01 02:30:00,2024-02-01,0.2,3400,2292,94
2024-02-01 02:30:00,2024-02-01,0.251,3600,3052,107
2024-02-01 02:30:00,2024-02-01,0.316,3700,1928,69
2024-02-01 02:30:00,2024-02-01,0.398,3400,2913,15
2024-02-01 02:30:00,2024-02-01,0.501,3400,2581,17
2024-02-01 02:30:00,2024-02-01,0.631,3000,741,17
2024-02-01 02:30:00,2024-02-01,0.794,3300,2080,27
2024-02-01 02:30:00,2024-02-01,1.0,3200,2065,29
2024-02-01 03:30:00,2024-02-01,0.1,4100,2160,15
2024-02-01 03:30:00,2024-02-01,0.126,3900,715,68
2024-02-01 03:30:00,2024-02-01,0.158,3900,1985,79
2024-02-01 03:30:00,2024-02-01,0.2,4100,2029,98
2024-02-01 03:30:00,2024-02-01,0.251,3900,3168,116
2024-02-01 03:30:00,2024-02-01,0.316,4400,4516,59
2024-02-01 04:30:00,2024-02-01,0.1,4100,3925,13
2024-02-01 04:30:00,2024-02-01,0.126,4200,1573,61
2024-02-01 04:30:00,2024-02-01,0.158,4400,1455,73
2024-02-01 04:30:00,2024-02-01,0.2,4400,2795,97
2024-02-01 04:30:00,2024-02-01,0.251,4400,3149,102
2024-02-01 04:30:00,2024-02-01,0.316,4800,6322,65
2024-02-01 05:30:00,2024-02-01,0.1,4800,2763,17
2024-02-01 05:30:00,2024-02-01,0.126,4700,4490,60
2024-02-01 05:30:00,2024-02-01,0.158,4300,1873,68
2024-02-01 05:30:00,2024-02-01,0.2,4600,5544,89
2024-02-01 05:30:00,2024-02-01,0.251,4600,9098,109
2024-02-01 05:30:00,2024-02-01,0.316,4100,36581,63
2024-02-01 06:30:00,2024-02-01,0.1,4400,6313,12
2024-02-01 06:30:00,2024-02-01,0.126,4200,4307,62
2024-02-01 06:30:00,2024-02-01,0.158,4100,1233,81
2024-02-01 06:30:00,2024-02-01,0.2,4800,12189,94
2024-02-01 06:30:00,2024-02-01,0.251,4600,12723,112
2024-02-01 06:30:00,2024-02-01,0.316,4600,14119,74
2024-02-01 07:30:00,2024-02-01,0.126,4000,3426,60
2024-02-01 07:30:00,2024-02-01,0.158,4300,10171,68
2024-02-01 07:30:00,2024-02-01,0.2,4300,11951,92
2024-02-01 07:30:00,2024-02-01,0.251,4300,5676,113
2024-02-01 07:30:00,2024-02-01,0.316,3000,17467,53
2024-02-01 08:30:00,2024-02-01,0.1,5100,4234,9
2024-02-01 08:30:00,2024-02-01,0.126,3900,861,61
2024-02-01 08:30:00,2024-02-01,0.158,3600,1499,77
2024-02-01 08:30:00,2024-02-01,0.2,3900,2782,96
2024-02-01 08:30:00,2024-02-01,0.251,3700,2982,110
2024-02-01 08:30:00,2024-02-01,0.316,4100,3835,57
2024-02-01 09:30:00,2024-02-01,0.1,4100,908,7
2024-02-01 09:30:00,2024-02-01,0.126,3800,2297,61
2024-02-01 09:30:00,2024-02-01,0.158,3900,939,73
2024-02-01 09:30:00,2024-02-01,0.2,4000,4394,96
2024-02-01 09:30:00,2024-02-01,0.251,4200,3349,114
2024-02-01 09:30:00,2024-02-01,0.316,4100,7413,39
2024-02-01 10:30:00,2024-02-01,0.126,4400,2932,62
2024-02-01 10:30:00,2024-02-01,0.158,4000,1441,83
2024-02-01 10:30:00,2024-02-01,0.2,5300,3989,88
2024-02-01 10:30:00,2024-02-01,0.251,5300,8249,97
2024-02-01 10:30:00,2024-02-01,0.316,5900,7577,28
2024-02-01 11:30:00,2024-02-01,0.126,5900,4450,58
2024-02-01 11:30:00,2024-02-01,0.158,5900,32518,75
2024-02-01 11:30:00,2024-02-01,0.2,5900,9740,90
2024-02-01 11:30:00,2024-02-01,0.251,5900,6947,91
2024-02-01 11:30:00,2024-02-01,0.316,5900,9905,22
2024-02-01 12:30:00,2024-02-01,0.126,5900,3543,62
2024-02-01 12:30:00,2024-02-01,0.158,5700,3233,76
2024-02-01 12:30:00,2024-02-01,0.2,5900,26575,90
2024-02-01 12:30:00,2024-02-01,0.251,5900,33545,97
2024-02-01 12:30:00,2024-02-01,0.316,5900,12964,24
2024-02-01 13:30:00,2024-02-01,0.126,4700,2122,62
2024-02-01 13:30:00,2024-02-01,0.158,4800,6146,77
2024-02-01 13:30:00,2024-02-01,0.2,5000,3624,89
2024-02-01 13:30:00,2024-02-01,0.251,4800,47718,90
2024-02-01 13:30:00,2024-02-01,0.316,5100,9801,32
2024-02-01 14:30:00,2024-02-01,0.126,4700,1851,52
2024-02-01 14:30:00,2024-02-01,0.158,3900,2076,74
2024-02-01 14:30:00,2024-02-01,0.2,4500,3529,105
2024-02-01 14:30:00,2024-02-01,0.251,4400,6620,94
2024-02-01 14:30:00,2024-02-01,0.316,4200,3753,30
2024-02-01 15:30:00,2024-02-01,0.126,3900,1767,63
2024-02-01 15:30:00,2024-02-01,0.158,3600,1455,76
2024-02-01 15:30:00,2024-02-01,0.2,3800,2192,94
2024-02-01 15:30:00,2024-02-01,0.251,3700,3249,89
2024-02-01 15:30:00,2024-02-01,0.316,3400,2193,33
2024-02-01 16:30:00,2024-02-01,0.126,3800,988,60
2024-02-01 16:30:00,2024-02-01,0.158,3900,2713,81
2024-02-01 16:30:00,2024-02-01,0.2,3900,2491,94
2024-02-01 16:30:00,2024-02-01,0.251,4100,3556,94
2024-02-01 16:30:00,2024-02-01,0.316,3800,2700,22
2024-02-01 17:30:00,2024-02-01,0.126,4400,1982,61
2024-02-01 17:30:00,2024-02-01,0.158,4800,3337,80
2024-02-01 17:30:00,2024-02-01,0.2,5200,9186,94
2024-02-01 17:30:00,2024-02-01,0.251,5600,14561,84
2024-02-01 17:30:00,2024-02-01,0.316,5100,5627,23
2024-02-01 18:30:00,2024-02-01,0.126,4700,2607,62
2024-02-01 18:30:00,2024-02-01,0.158,4400,2412,66
2024-02-01 18:30:00,2024-02-01,0.2,4700,3665,85
2024-02-01 18:30:00,2024-02-01,0.251,4900,51290,82
2024-02-01 18:30:00,2024-02-01,0.316,3100,111794,16
2024-02-01 19:30:00,2024-02-01,0.126,4100,2407,71
2024-02-01 19:30:00,2024-02-01,0.158,4100,2624,73
2024-02-01 19:30:00,2024-02-01,0.2,4100,18712,88
2024-02-01 19:30:00,2024-02-01,0.251,4300,4153,100
2024-02-01 19:30:00,2024-02-01,0.316,4100,1117,19
2024-02-01 20:30:00,2024-02-01,0.126,3600,1730,58
2024-02-01 20:30:00,2024-02-01,0.158,3700,1065,72
2024-02-01 20:30:00,2024-02-01,0.2,3700,1803,94
2024-02-01 20:30:00,2024-02-01,0.251,3800,1983,94
2024-02-01 20:30:00,2024-02-01,0.316,4000,2293,23
2024-02-01 21:30:00,2024-02-01,0.126,3500,1318,61
2024-02-01 21:30:00,2024-02-01,0.158,3600,881,68
2024-02-01 21:30:00,2024-02-01,0.2,3700,2583,88
2024-02-01 21:30:00,2024-02-01,0.251,3500,2483,101
2024-02-01 21:30:00,2024-02-01,0.316,4000,2096,17
2024-02-01 22:30:00,2024-02-01,0.126,3600,1946,65
2024-02-01 22:30:00,2024-02-01,0.158,3700,1979,72
2024-02-01 22:30:00,2024-02-01,0.2,3900,2358,80
2024-02-01 22:30:00,2024-02-01,0.251,3900,2966,102
2024-02-01 22:30:00,2024-02-01,0.316,4400,2787,10
2024-02-01 23:30:00,2024-02-01,0.126,3900,2089,58
2024-02-01 23:30:00,2024-02-01,0.158,3900,2139,62
2024-02-01 23:30:00,2024-02-01,0.2,4000,26521,78
2024-02-01 23:30:00,2024-02-01,0.251,4100,11200,66
2024-02-01 23:30:00,2024-02-01,0.316,3100,32331,5
