timestamp,day,fband,velocity,deviation,n_measurements
2024-02-26 00:30:00,2024-02-26,0.158,5900,79333,61
2024-02-26 00:30:00,2024-02-26,0.2,5900,83217,88
2024-02-26 00:30:00,2024-02-26,0.251,5900,44509,95
2024-02-26 00:30:00,2024-02-26,0.316,5700,82381,42
2024-02-26 01:30:00,2024-02-26,0.158,4100,1662,82
2024-02-26 01:30:00,2024-02-26,0.2,3900,1244,103
2024-02-26 01:30:00,2024-02-26,0.251,4600,42382,121
2024-02-26 01:30:00,2024-02-26,0.316,4600,153699,69
2024-02-26 01:30:00,2024-02-26,0.398,3700,2975,6
2024-02-26 02:30:00,2024-02-26,0.158,3400,548,86
2024-02-26 02:30:00,2024-02-26,0.2,3000,645,108
2024-02-26 02:30:00,2024-02-26,0.251,3200,1719,119
2024-02-26 02:30:00,2024-02-26,0.316,3500,1302,82
2024-02-26 03:30:00,2024-02-26,0.158,3000,483,91
2024-02-26 03:30:00,2024-02-26,0.2,3200,855,104
2024-02-26 03:30:00,2024-02-26,0.251,3200,2270,124
2024-02-26 03:30:00,2024-02-26,0.316,3300,9316,83
2024-02-26 04:30:00,2024-02-26,0.158,4100,828,86
2024-02-26 04:30:00,2024-02-26,0.2,4000,893,104
2024-02-26 04:30:00,2024-02-26,0.251,3900,2139,114
2024-02-26 04:30:00,2024-02-26,0.316,3800,857,82
2024-02-26 05:30:00,2024-02-26,0.158,4700,1391,86
2024-02-26 05:30:00,2024-02-26,0.2,4500,1444,110
2024-02-26 05:30:00,2024-02-26,0.251,4600,1493,132
2024-02-26 05:30:00,2024-02-26,0.316,5000,59422,86
2024-02-26 06:30:00,2024-02-26,0.126,5400,2308,6
2024-02-26 06:30:00,2024-02-26,0.158,4800,1869,87
2024-02-26 06:30:00,2024-02-26,0.2,5000,1686,110
2024-02-26 06:30:00,2024-02-26,0.251,5500,4380,114
2024-02-26 06:30:00,2024-02-26,0.316,5800,6633,95
2024-02-26 06:30:00,2024-02-26,0.398,5100,4292,7
2024-02-26 07:30:00,2024-02-26,0.158,4400,8363,92
2024-02-26 07:30:00,2024-02-26,0.2,4400,5482,92
2024-02-26 07:30:00,2024-02-26,0.251,5800,23864,124
2024-02-26 07:30:00,2024-02-26,0.316,4700,4425,113
2024-02-26 07:30:00,2024-02-26,0.398,3600,984,5
2024-02-26 08:30:00,2024-02-26,0.158,3700,9125,90
2024-02-26 08:30:00,2024-02-26,0.2,3300,1788,104
2024-02-26 08:30:00,2024-02-26,0.251,4700,39671,130
2024-02-26 08:30:00,2024-02-26,0.316,4100,5503,98
2024-02-26 08:30:00,2024-02-26,0.398,3500,2353,7
2024-02-26 09:30:00,2024-02-26,0.158,4200,13420,84
2024-02-26 09:30:00,2024-02-26,0.2,4000,10299,106
2024-02-26 09:30:00,2024-02-26,0.251,3900,4214,126
2024-02-26 09:30:00,2024-02-26,0.316,3700,3096,108
