timestamp,day,fband,velocity,deviation,n_measurements
2024-02-11 00:30:00,2024-02-11,0.126,0,480,11
2024-02-11 00:30:00,2024-02-11,0.158,400,323,57
2024-02-11 00:30:00,2024-02-11,0.2,0,715,69
2024-02-11 00:30:00,2024-02-11,0.251,0,701,57
2024-02-11 00:30:00,2024-02-11,0.316,0,675,34
2024-02-11 01:30:00,2024-02-11,0.126,0,894,32
2024-02-11 01:30:00,2024-02-11,0.158,0,1148,70
2024-02-11 01:30:00,2024-02-11,0.2,1100,1685,71
2024-02-11 01:30:00,2024-02-11,0.251,1700,1604,78
2024-02-11 01:30:00,2024-02-11,0.316,100,1401,48
2024-02-11 02:30:00,2024-02-11,0.126,0,1604,27
2024-02-11 02:30:00,2024-02-11,0.158,1000,1448,71
2024-02-11 02:30:00,2024-02-11,0.2,3200,2555,79
2024-02-11 02:30:00,2024-02-11,0.251,3000,1889,81
2024-02-11 02:30:00,2024-02-11,0.316,1600,2335,16
2024-02-11 03:30:00,2024-02-11,0.126,2500,1849,28
2024-02-11 03:30:00,2024-02-11,0.158,2200,2029,70
2024-02-11 03:30:00,2024-02-11,0.2,4600,3730,69
2024-02-11 03:30:00,2024-02-11,0.251,4500,3016,88
2024-02-11 03:30:00,2024-02-11,0.316,2500,2701,42
2024-02-11 04:30:00,2024-02-11,0.126,3800,1770,19
2024-02-11 04:30:00,2024-02-11,0.158,3900,1994,66
2024-02-11 04:30:00,2024-02-11,0.2,5500,3925,71
2024-02-11 04:30:00,2024-02-11,0.251,5900,3186,80
2024-02-11 04:30:00,2024-02-11,0.316,4600,3150,30
2024-02-11 05:30:00,2024-02-11,0.126,5900,1552,19
2024-02-11 05:30:00,2024-02-11,0.158,5900,1789,72
2024-02-11 05:30:00,2024-02-11,0.2,5900,3639,68
2024-02-11 05:30:00,2024-02-11,0.251,5900,4197,81
2024-02-11 05:30:00,2024-02-11,0.316,5900,3412,25
2024-02-11 06:30:00,2024-02-11,0.126,5900,1608,21
2024-02-11 06:30:00,2024-02-11,0.158,5900,1723,72
2024-02-11 06:30:00,2024-02-11,0.2,5900,4308,71
2024-02-11 06:30:00,2024-02-11,0.251,5900,3755,73
2024-02-11 06:30:00,2024-02-11,0.316,5900,2488,42
2024-02-11 07:30:00,2024-02-11,0.126,5900,1239,25
2024-02-11 07:30:00,2024-02-11,0.158,5900,1112,73
2024-02-11 07:30:00,2024-02-11,0.2,5900,3627,70
2024-02-11 07:30:00,2024-02-11,0.251,5900,3179,80
2024-02-11 07:30:00,2024-02-11,0.316,5900,2030,35
2024-02-11 08:30:00,2024-02-11,0.126,5900,1140,10
2024-02-11 08:30:00,2024-02-11,0.158,5900,1952,63
2024-02-11 08:30:00,2024-02-11,0.2,5900,3352,84
2024-02-11 08:30:00,2024-02-11,0.251,5800,3656,86
2024-02-11 08:30:00,2024-02-11,0.316,5900,1569,36
2024-02-11 09:30:00,2024-02-11,0.126,3900,12336,20
2024-02-11 09:30:00,2024-02-11,0.158,3800,73580,67
2024-02-11 09:30:00,2024-02-11,0.2,900,103832,78
2024-02-11 09:30:00,2024-02-11,0.251,600,51283,73
2024-02-11 09:30:00,2024-02-11,0.316,3900,5494,31
2024-02-11 10:30:00,2024-02-11,0.126,5900,172482,15
2024-02-11 10:30:00,2024-02-11,0.158,3100,129195,48
2024-02-11 10:30:00,2024-02-11,0.2,0,161920,80
2024-02-11 10:30:00,2024-02-11,0.251,0,180516,83
2024-02-11 10:30:00,2024-02-11,0.316,4000,124717,35
2024-02-11 11:30:00,2024-02-11,0.126,5900,271057,8
2024-02-11 11:30:00,2024-02-11,0.158,5900,128965,49
2024-02-11 11:30:00,2024-02-11,0.2,5900,193446,86
2024-02-11 11:30:00,2024-02-11,0.251,5900,157149,81
2024-02-11 11:30:00,2024-02-11,0.316,5900,165607,35
2024-02-11 12:30:00,2024-02-11,0.158,5900,27707,41
2024-02-11 12:30:00,2024-02-11,0.2,5900,90224,72
2024-02-11 12:30:00,2024-02-11,0.251,5900,36358,82
2024-02-11 12:30:00,2024-02-11,0.316,5900,23345,29
2024-02-11 13:30:00,2024-02-11,0.158,5900,6264,42
2024-02-11 13:30:00,2024-02-11,0.2,5900,4839,72
2024-02-11 13:30:00,2024-02-11,0.251,5900,19505,64
2024-02-11 13:30:00,2024-02-11,0.316,5900,7425,22
2024-02-11 14:30:00,2024-02-11,0.158,5900,1914,40
2024-02-11 14:30:00,2024-02-11,0.2,5900,3462,79
2024-02-11 14:30:00,2024-02-11,0.251,5900,3599,71
2024-02-11 14:30:00,2024-02-11,0.316,5900,2607,34
2024-02-11 15:30:00,2024-02-11,0.158,5600,1167,32
2024-02-11 15:30:00,2024-02-11,0.2,4500,2004,83
2024-02-11 15:30:00,2024-02-11,0.251,4600,1760,68
2024-02-11 15:30:00,2024-02-11,0.316,4100,1044,15
2024-02-11 16:30:00,2024-02-11,0.158,2300,813,23
2024-02-11 16:30:00,2024-02-11,0.2,2400,1104,84
2024-02-11 16:30:00,2024-02-11,0.251,2400,730,75
2024-02-11 16:30:00,2024-02-11,0.316,2800,746,19
2024-02-11 17:30:00,2024-02-11,0.158,1000,438,29
2024-02-11 17:30:00,2024-02-11,0.2,900,551,88
2024-02-11 17:30:00,2024-02-11,0.251,900,517,72
2024-02-11 17:30:00,2024-02-11,0.316,1200,629,21
2024-02-11 18:30:00,2024-02-11,0.158,400,775,35
2024-02-11 18:30:00,2024-02-11,0.2,400,911,79
2024-02-11 18:30:00,2024-02-11,0.251,600,912,58
2024-02-11 18:30:00,2024-02-11,0.316,0,874,18
2024-02-11 19:30:00,2024-02-11,0.158,0,1407,31
2024-02-11 19:30:00,2024-02-11,0.2,800,1726,83
2024-02-11 19:30:00,2024-02-11,0.251,0,1462,68
2024-02-11 19:30:00,2024-02-11,0.316,0,1745,22
2024-02-11 20:30:00,2024-02-11,0.158,300,1512,22
2024-02-11 20:30:00,2024-02-11,0.2,0,1827,73
2024-02-11 20:30:00,2024-02-11,0.251,0,1861,51
2024-02-11 20:30:00,2024-02-11,0.316,0,1955,26
