timestamp,day,fband,velocity,deviation,n_measurements
2024-02-07 00:30:00,2024-02-07,0.158,1500,1052,27
2024-02-07 00:30:00,2024-02-07,0.2,1900,769,76
2024-02-07 00:30:00,2024-02-07,0.251,1900,702,97
2024-02-07 00:30:00,2024-02-07,0.316,2000,524,59
2024-02-07 00:30:00,2024-02-07,0.398,1900,177,6
2024-02-07 01:30:00,2024-02-07,0.158,1800,924,43
2024-02-07 01:30:00,2024-02-07,0.2,1700,783,84
2024-02-07 01:30:00,2024-02-07,0.251,1800,678,118
2024-02-07 01:30:00,2024-02-07,0.316,1900,347,71
2024-02-07 02:30:00,2024-02-07,0.158,1200,601,29
2024-02-07 02:30:00,2024-02-07,0.2,1400,633,88
2024-02-07 02:30:00,2024-02-07,0.251,1400,576,114
2024-02-07 02:30:00,2024-02-07,0.316,1300,494,80
2024-02-07 03:30:00,2024-02-07,0.158,500,558,39
2024-02-07 03:30:00,2024-02-07,0.2,500,427,88
2024-02-07 03:30:00,2024-02-07,0.251,600,389,110
2024-02-07 03:30:00,2024-02-07,0.316,300,395,87
2024-02-07 04:30:00,2024-02-07,0.158,0,322,35
2024-02-07 04:30:00,2024-02-07,0.2,0,248,88
2024-02-07 04:30:00,2024-02-07,0.251,0,279,114
2024-02-07 04:30:00,2024-02-07,0.316,0,285,83
2024-02-07 05:30:00,2024-02-07,0.158,0,708,29
2024-02-07 05:30:00,2024-02-07,0.2,0,502,71
2024-02-07 05:30:00,2024-02-07,0.251,0,465,101
2024-02-07 05:30:00,2024-02-07,0.316,0,426,77
2024-02-07 06:30:00,2024-02-07,0.158,0,1266,28
2024-02-07 06:30:00,2024-02-07,0.2,0,9243,78
2024-02-07 06:30:00,2024-02-07,0.251,0,1311,101
2024-02-07 06:30:00,2024-02-07,0.316,0,10062,77
2024-02-07 07:30:00,2024-02-07,0.158,0,1654,37
2024-02-07 07:30:00,2024-02-07,0.2,600,1656,73
2024-02-07 07:30:00,2024-02-07,0.251,0,1872,92
2024-02-07 07:30:00,2024-02-07,0.316,0,15487,67
2024-02-07 08:30:00,2024-02-07,0.158,900,2166,41
2024-02-07 08:30:00,2024-02-07,0.2,900,4203,68
2024-02-07 08:30:00,2024-02-07,0.251,400,8067,92
2024-02-07 08:30:00,2024-02-07,0.316,1300,1587,59
2024-02-07 09:30:00,2024-02-07,0.158,1300,1737,27
2024-02-07 09:30:00,2024-02-07,0.2,1600,1021,64
2024-02-07 09:30:00,2024-02-07,0.251,1800,1454,83
2024-02-07 09:30:00,2024-02-07,0.316,1600,922,47
2024-02-07 09:30:00,2024-02-07,0.398,1600,751,6
2024-02-07 10:30:00,2024-02-07,0.158,1700,8906,34
2024-02-07 10:30:00,2024-02-07,0.2,2600,1705,56
2024-02-07 10:30:00,2024-02-07,0.251,2500,1710,75
2024-02-07 10:30:00,2024-02-07,0.316,2200,15879,28
2024-02-07 11:30:00,2024-02-07,0.158,1800,21604,27
2024-02-07 11:30:00,2024-02-07,0.2,3300,5359,49
2024-02-07 11:30:00,2024-02-07,0.251,3900,46172,83
2024-02-07 11:30:00,2024-02-07,0.316,3800,11482,42
2024-02-07 12:30:00,2024-02-07,0.158,5900,116540,24
