timestamp,day,fband,velocity,deviation,n_measurements
2024-02-02 00:30:00,2024-02-02,0.126,1000,452,48
2024-02-02 00:30:00,2024-02-02,0.158,1000,410,70
2024-02-02 00:30:00,2024-02-02,0.2,900,429,76
2024-02-02 00:30:00,2024-02-02,0.251,1000,333,67
2024-02-02 01:30:00,2024-02-02,0.126,1100,512,58
2024-02-02 01:30:00,2024-02-02,0.158,1200,437,75
2024-02-02 01:30:00,2024-02-02,0.2,1000,549,85
2024-02-02 01:30:00,2024-02-02,0.251,1100,440,72
2024-02-02 01:30:00,2024-02-02,0.316,1200,227,8
2024-02-02 02:30:00,2024-02-02,0.126,1100,433,64
2024-02-02 02:30:00,2024-02-02,0.158,1100,299,75
2024-02-02 02:30:00,2024-02-02,0.2,1100,502,86
2024-02-02 02:30:00,2024-02-02,0.251,1100,334,78
2024-02-02 02:30:00,2024-02-02,0.316,1100,326,6
2024-02-02 03:30:00,2024-02-02,0.126,900,311,56
2024-02-02 03:30:00,2024-02-02,0.158,900,347,81
2024-02-02 03:30:00,2024-02-02,0.2,900,336,83
2024-02-02 03:30:00,2024-02-02,0.251,900,353,82
2024-02-02 03:30:00,2024-02-02,0.316,700,292,19
2024-02-02 04:30:00,2024-02-02,0.126,200,296,60
2024-02-02 04:30:00,2024-02-02,0.158,500,280,69
2024-02-02 04:30:00,2024-02-02,0.2,600,271,86
2024-02-02 04:30:00,2024-02-02,0.251,300,374,76
2024-02-02 04:30:00,2024-02-02,0.316,500,320,14
2024-02-02 05:30:00,2024-02-02,0.126,0,237,38
2024-02-02 05:30:00,2024-02-02,0.158,0,275,69
2024-02-02 05:30:00,2024-02-02,0.2,0,284,97
2024-02-02 05:30:00,2024-02-02,0.251,0,313,86
2024-02-02 05:30:00,2024-02-02,0.316,0,370,18
2024-02-02 06:30:00,2024-02-02,0.126,0,490,35
2024-02-02 06:30:00,2024-02-02,0.158,100,507,70
2024-02-02 06:30:00,2024-02-02,0.2,0,482,91
2024-02-02 06:30:00,2024-02-02,0.251,0,495,87
2024-02-02 06:30:00,2024-02-02,0.316,0,269,17
2024-02-02 07:30:00,2024-02-02,0.126,500,743,26
2024-02-02 07:30:00,2024-02-02,0.158,300,919,72
2024-02-02 07:30:00,2024-02-02,0.2,0,910,90
2024-02-02 07:30:00,2024-02-02,0.251,0,852,84
2024-02-02 07:30:00,2024-02-02,0.316,0,988,19
2024-02-02 08:30:00,2024-02-02,0.126,0,1211,16
2024-02-02 08:30:00,2024-02-02,0.158,1000,1208,78
2024-02-02 08:30:00,2024-02-02,0.2,0,1575,89
2024-02-02 08:30:00,2024-02-02,0.251,0,1485,86
2024-02-02 08:30:00,2024-02-02,0.316,700,1409,21
