timestamp,day,fband,velocity,deviation,n_measurements
2024-02-28 00:30:00,2024-02-28,0.126,1000,777,60
2024-02-28 00:30:00,2024-02-28,0.158,1700,1011,53
2024-02-28 00:30:00,2024-02-28,0.2,1500,933,54
2024-02-28 00:30:00,2024-02-28,0.251,400,999,38
2024-02-28 00:30:00,2024-02-28,0.316,1200,806,7
2024-02-28 01:30:00,2024-02-28,0.126,800,616,66
2024-02-28 01:30:00,2024-02-28,0.158,1200,668,68
2024-02-28 01:30:00,2024-02-28,0.2,900,866,70
2024-02-28 01:30:00,2024-02-28,0.251,0,787,37
2024-02-28 01:30:00,2024-02-28,0.316,0,820,6
2024-02-28 02:30:00,2024-02-28,0.126,200,487,67
2024-02-28 02:30:00,2024-02-28,0.158,700,557,70
2024-02-28 02:30:00,2024-02-28,0.2,400,615,63
2024-02-28 02:30:00,2024-02-28,0.251,200,480,56
2024-02-28 03:30:00,2024-02-28,0.126,200,392,70
2024-02-28 03:30:00,2024-02-28,0.158,200,397,68
2024-02-28 03:30:00,2024-02-28,0.2,500,405,63
2024-02-28 03:30:00,2024-02-28,0.251,400,384,55
2024-02-28 03:30:00,2024-02-28,0.316,500,369,6
2024-02-28 04:30:00,2024-02-28,0.126,1000,518,63
2024-02-28 04:30:00,2024-02-28,0.158,600,586,70
2024-02-28 04:30:00,2024-02-28,0.2,900,521,59
2024-02-28 04:30:00,2024-02-28,0.251,1000,459,52
2024-02-28 04:30:00,2024-02-28,0.316,1200,313,11
2024-02-28 05:30:00,2024-02-28,0.126,1900,538,65
2024-02-28 05:30:00,2024-02-28,0.158,1800,811,68
2024-02-28 05:30:00,2024-02-28,0.2,1800,476,59
2024-02-28 05:30:00,2024-02-28,0.251,2100,783,57
2024-02-28 05:30:00,2024-02-28,0.316,1900,635,7
2024-02-28 06:30:00,2024-02-28,0.126,2700,1101,64
2024-02-28 06:30:00,2024-02-28,0.158,2700,1041,68
2024-02-28 06:30:00,2024-02-28,0.2,2600,748,71
2024-02-28 06:30:00,2024-02-28,0.251,2500,909,64
2024-02-28 06:30:00,2024-02-28,0.316,2500,1774,8
2024-02-28 07:30:00,2024-02-28,0.126,3800,2348,65
2024-02-28 07:30:00,2024-02-28,0.158,3800,979,62
2024-02-28 07:30:00,2024-02-28,0.2,3700,1719,55
2024-02-28 07:30:00,2024-02-28,0.251,3500,1392,52
2024-02-28 07:30:00,2024-02-28,0.316,2900,3319,7
2024-02-28 08:30:00,2024-02-28,0.126,4600,12632,64
2024-02-28 08:30:00,2024-02-28,0.158,5300,3184,68
2024-02-28 08:30:00,2024-02-28,0.2,3900,1654,60
2024-02-28 08:30:00,2024-02-28,0.251,3500,2008,44
2024-02-28 09:30:00,2024-02-28,0.126,5100,2251,59
2024-02-28 09:30:00,2024-02-28,0.158,5400,20474,72
2024-02-28 09:30:00,2024-02-28,0.2,4100,14423,57
2024-02-28 09:30:00,2024-02-28,0.251,3800,15030,47
2024-02-28 09:30:00,2024-02-28,0.316,2900,5517,5
2024-02-28 10:30:00,2024-02-28,0.126,4400,8187,55
2024-02-28 10:30:00,2024-02-28,0.158,5200,29589,60
2024-02-28 10:30:00,2024-02-28,0.2,1200,136673,65
2024-02-28 10:30:00,2024-02-28,0.251,3600,88643,51
2024-02-28 10:30:00,2024-02-28,0.316,3200,5205,6
2024-02-28 11:30:00,2024-02-28,0.126,3600,96215,59
2024-02-28 11:30:00,2024-02-28,0.158,5800,39091,60
2024-02-28 11:30:00,2024-02-28,0.2,5900,72117,68
2024-02-28 11:30:00,2024-02-28,0.251,5900,142294,48
2024-02-28 11:30:00,2024-02-28,0.316,5300,177357,7
2024-02-28 12:30:00,2024-02-28,0.126,5900,15409,63
2024-02-28 12:30:00,2024-02-28,0.158,5900,34273,61
2024-02-28 12:30:00,2024-02-28,0.2,5900,12656,56
2024-02-28 12:30:00,2024-02-28,0.251,5900,5209,42
2024-02-28 13:30:00,2024-02-28,0.126,5900,3604,56
2024-02-28 13:30:00,2024-02-28,0.158,5900,4125,51
2024-02-28 13:30:00,2024-02-28,0.2,5900,3762,55
2024-02-28 13:30:00,2024-02-28,0.251,5900,3909,53
2024-02-28 14:30:00,2024-02-28,0.126,5900,3970,57
2024-02-28 14:30:00,2024-02-28,0.158,5900,2992,49
2024-02-28 14:30:00,2024-02-28,0.2,5900,5292,62
2024-02-28 14:30:00,2024-02-28,0.251,5900,3504,50
2024-02-28 15:30:00,2024-02-28,0.126,5900,1588,48
2024-02-28 15:30:00,2024-02-28,0.158,4300,3916,59
2024-02-28 15:30:00,2024-02-28,0.2,3500,4467,63
2024-02-28 15:30:00,2024-02-28,0.251,4100,22335,59
2024-02-28 16:30:00,2024-02-28,0.126,5900,3296,51
2024-02-28 16:30:00,2024-02-28,0.158,5900,3891,46
