timestamp,day,fband,velocity,deviation,n_measurements
2024-02-17 00:30:00,2024-02-17,0.251,1700,1658,5
2024-02-17 01:30:00,2024-02-17,0.251,700,2188,9
2024-02-17 02:30:00,2024-02-17,0.251,900,2996,6
2024-02-17 03:30:00,2024-02-17,0.251,1400,2405,9
2024-02-17 04:30:00,2024-02-17,0.2,1300,813,7
2024-02-17 04:30:00,2024-02-17,0.251,1000,836,9
2024-02-17 05:30:00,2024-02-17,0.251,1200,520,8
2024-02-17 06:30:00,2024-02-17,0.251,1900,832,12
2024-02-17 08:30:00,2024-02-17,0.251,2700,514,8
2024-02-17 09:30:00,2024-02-17,0.2,3700,216767,5
2024-02-17 11:30:00,2024-02-17,0.1,3900,5948,8
2024-02-17 11:30:00,2024-02-17,0.251,5000,6170,7
2024-02-17 12:30:00,2024-02-17,0.1,5900,151871,15
2024-02-17 13:30:00,2024-02-17,0.1,0,89213,18
2024-02-17 14:30:00,2024-02-17,0.1,0,28859,16
2024-02-17 14:30:00,2024-02-17,0.251,5900,7440,5
2024-02-17 15:30:00,2024-02-17,0.1,1400,10164,12
2024-02-17 15:30:00,2024-02-17,0.251,4600,2916,7
2024-02-17 16:30:00,2024-02-17,0.1,1600,6179,15
2024-02-17 17:30:00,2024-02-17,0.1,0,3064,8
2024-02-17 18:30:00,2024-02-17,0.1,0,993,14
2024-02-17 18:30:00,2024-02-17,0.2,1100,2032,5
2024-02-17 19:30:00,2024-02-17,0.1,0,1149,15
2024-02-17 19:30:00,2024-02-17,0.251,0,1036,6
2024-02-17 20:30:00,2024-02-17,0.1,1400,2012,5
2024-02-17 20:30:00,2024-02-17,0.126,500,485,6
2024-02-17 20:30:00,2024-02-17,0.251,0,2783,6
2024-02-17 21:30:00,2024-02-17,0.126,1100,2907,9
2024-02-17 22:30:00,2024-02-17,0.126,1000,2112,17
2024-02-17 23:30:00,2024-02-17,0.126,3400,1592,19
