timestamp,day,fband,velocity,deviation,n_measurements
2024-01-12 00:30:00,2024-01-12,0.158,0,2130,18
2024-01-12 00:30:00,2024-01-12,0.2,0,2348,24
2024-01-12 00:30:00,2024-01-12,0.251,0,1846,8
2024-01-12 01:30:00,2024-01-12,0.158,3300,6921,28
2024-01-12 01:30:00,2024-01-12,0.2,0,6121,33
2024-01-12 01:30:00,2024-01-12,0.251,0,5793,14
2024-01-12 02:30:00,2024-01-12,0.158,4200,10381,22
2024-01-12 02:30:00,2024-01-12,0.2,0,7902,34
2024-01-12 02:30:00,2024-01-12,0.251,0,15473,6
2024-01-12 03:30:00,2024-01-12,0.158,3900,11594,27
2024-01-12 03:30:00,2024-01-12,0.2,0,8800,38
2024-01-12 03:30:00,2024-01-12,0.251,0,8813,7
2024-01-12 04:30:00,2024-01-12,0.158,5900,22141,23
2024-01-12 04:30:00,2024-01-12,0.2,0,15823,37
2024-01-12 04:30:00,2024-01-12,0.251,0,27506,8
2024-01-12 05:30:00,2024-01-12,0.158,0,35431,21
2024-01-12 05:30:00,2024-01-12,0.2,0,33481,35
2024-01-12 05:30:00,2024-01-12,0.251,0,28806,11
2024-01-12 06:30:00,2024-01-12,0.158,5900,34670,24
2024-01-12 06:30:00,2024-01-12,0.2,0,51076,30
2024-01-12 07:30:00,2024-01-12,0.158,4400,52119,34
2024-01-12 07:30:00,2024-01-12,0.2,0,47949,37
2024-01-12 07:30:00,2024-01-12,0.251,0,26680,7
2024-01-12 08:30:00,2024-01-12,0.158,5900,36021,25
2024-01-12 08:30:00,2024-01-12,0.2,0,48179,39
2024-01-12 08:30:00,2024-01-12,0.251,0,50210,6
2024-01-12 09:30:00,2024-01-12,0.158,0,194229,21
2024-01-12 09:30:00,2024-01-12,0.2,0,75896,43
2024-01-12 10:30:00,2024-01-12,0.158,0,240634,21
2024-01-12 10:30:00,2024-01-12,0.2,5900,168811,31
2024-01-12 11:30:00,2024-01-12,0.158,5900,374178,22
2024-01-12 11:30:00,2024-01-12,0.2,5900,462049,18
2024-01-12 11:30:00,2024-01-12,0.251,5900,435283,8
2024-01-12 12:30:00,2024-01-12,0.158,5900,95704,19
2024-01-12 12:30:00,2024-01-12,0.2,0,247845,16
2024-01-12 13:30:00,2024-01-12,0.158,5900,120068,9
2024-01-12 13:30:00,2024-01-12,0.2,0,76092,19
2024-01-12 13:30:00,2024-01-12,0.251,0,73907,6
2024-01-12 14:30:00,2024-01-12,0.158,5900,32346,28
2024-01-12 14:30:00,2024-01-12,0.2,5900,34291,13
2024-01-12 15:30:00,2024-01-12,0.158,5900,17335,27
2024-01-12 15:30:00,2024-01-12,0.2,0,30437,12
2024-01-12 16:30:00,2024-01-12,0.158,4500,12030,13
2024-01-12 16:30:00,2024-01-12,0.2,5900,20186,9
2024-01-12 17:30:00,2024-01-12,0.158,0,9100,27
2024-01-12 17:30:00,2024-01-12,0.2,0,5535,9
2024-01-12 18:30:00,2024-01-12,0.158,0,12745,14
2024-01-12 18:30:00,2024-01-12,0.2,0,9978,8
2024-01-12 19:30:00,2024-01-12,0.158,0,7683,17
2024-01-12 19:30:00,2024-01-12,0.2,0,10620,9
2024-01-12 20:30:00,2024-01-12,0.158,5900,8056,12
2024-01-12 21:30:00,2024-01-12,0.158,5900,7655,6
2024-01-12 21:30:00,2024-01-12,0.2,0,8173,5
2024-01-12 21:30:00,2024-01-12,0.251,0,7767,5
2024-01-12 22:30:00,2024-01-12,0.158,4800,5975,5
2024-01-12 22:30:00,2024-01-12,0.2,0,4135,8
2024-01-12 22:30:00,2024-01-12,0.251,0,5340,10
