timestamp,baz_max,baz_mid,baz_max_std,baz_mid_std,baz_max_mad,baz_mid_mad,count_max,count_mid,year
2024-01-22 04:30:00,282.0,290.0,21.0,29.0,103.0,120.0,120.0,98.0,2024
2024-01-22 05:30:00,282.0,281.0,20.0,27.0,103.0,104.0,108.0,95.0,2024
2024-01-22 06:30:00,285.0,274.0,24.0,25.0,105.0,88.0,107.0,95.0,2024
2024-01-22 07:30:00,283.0,283.0,30.0,29.0,101.0,102.0,99.0,81.0,2024
2024-01-22 08:30:00,290.0,285.0,32.0,30.0,112.0,106.0,90.0,77.0,2024
2024-01-22 09:30:00,284.0,275.0,26.0,23.0,104.0,91.0,96.0,74.0,2024
2024-01-22 10:30:00,283.0,269.0,28.0,28.0,103.0,81.0,91.0,78.0,2024
2024-01-22 11:30:00,287.0,279.0,29.0,31.0,104.0,100.0,96.0,67.0,2024
2024-01-22 12:30:00,284.0,278.0,26.0,26.0,107.0,98.0,79.0,69.0,2024
2024-01-22 13:30:00,285.0,274.0,25.0,24.0,104.0,92.0,88.0,66.0,2024
2024-01-22 14:30:00,289.0,283.0,26.0,28.0,109.0,100.0,66.0,53.0,2024
2024-01-22 15:30:00,279.0,283.0,28.0,22.0,99.0,106.0,76.0,58.0,2024
2024-01-22 16:30:00,279.0,303.0,29.0,31.0,98.0,140.0,77.0,65.0,2024
2024-01-22 17:30:00,288.0,282.0,40.0,26.0,110.0,100.0,74.0,52.0,2024
2024-01-22 18:30:00,69.0,59.0,61.0,54.0,98.0,114.0,76.0,61.0,2024
2024-01-22 19:30:00,290.0,289.0,64.0,67.0,104.0,100.0,42.0,32.0,2024
2024-01-22 20:30:00,276.0,271.0,26.0,26.0,94.0,88.0,98.0,79.0,2024
2024-01-22 21:30:00,279.0,274.0,22.0,25.0,100.0,90.0,107.0,83.0,2024
2024-01-22 22:30:00,295.0,282.0,26.0,30.0,119.0,100.0,93.0,74.0,2024
2024-01-22 23:30:00,276.0,281.0,33.0,27.0,92.0,98.0,90.0,69.0,2024
2024-01-23 00:30:00,283.0,274.0,23.0,28.0,106.0,92.0,88.0,73.0,2024
2024-01-23 01:30:00,289.0,279.0,29.0,30.0,114.0,98.0,79.0,59.0,2024
2024-01-23 02:30:00,271.0,265.0,44.0,40.0,90.0,80.0,53.0,42.0,2024
2024-01-23 03:30:00,280.0,274.0,27.0,27.0,100.0,96.0,74.0,53.0,2024
2024-01-23 04:30:00,277.0,280.0,30.0,25.0,95.0,100.0,81.0,67.0,2024
2024-01-23 05:30:00,275.0,280.0,26.0,27.0,92.0,98.0,78.0,67.0,2024
2024-01-23 06:30:00,284.0,277.0,26.0,27.0,106.0,97.0,84.0,66.0,2024
2024-01-23 07:30:00,284.0,270.0,32.0,30.0,105.0,80.0,77.0,65.0,2024
2024-01-23 08:30:00,279.0,275.0,28.0,27.0,102.0,98.0,82.0,66.0,2024
2024-01-23 09:30:00,293.0,283.0,30.0,28.0,123.0,106.0,87.0,72.0,2024
2024-01-23 10:30:00,282.0,287.0,25.0,28.0,106.0,112.0,84.0,69.0,2024
2024-01-23 11:30:00,283.0,283.0,29.0,29.0,103.0,102.0,83.0,61.0,2024
2024-01-23 12:30:00,280.0,255.0,28.0,27.0,102.0,54.0,84.0,66.0,2024
2024-01-23 13:30:00,274.0,278.0,24.0,24.0,92.0,94.0,88.0,80.0,2024
2024-01-23 14:30:00,276.0,279.0,24.0,23.0,94.0,104.0,95.0,78.0,2024
2024-01-23 15:30:00,275.0,275.0,23.0,25.0,91.0,96.0,93.0,76.0,2024
2024-01-23 16:30:00,284.0,282.0,26.0,24.0,106.0,106.0,101.0,86.0,2024
2024-01-23 17:30:00,280.0,276.0,28.0,27.0,100.0,96.0,97.0,83.0,2024
2024-01-23 18:30:00,281.0,267.0,31.0,28.0,102.0,80.0,82.0,67.0,2024
2024-01-23 19:30:00,283.0,289.0,23.0,27.0,104.0,115.0,88.0,70.0,2024
2024-01-23 20:30:00,299.0,277.0,29.0,32.0,121.0,98.0,70.0,57.0,2024
2024-01-23 21:30:00,286.0,284.0,31.0,35.0,105.0,100.0,71.0,57.0,2024
2024-01-23 22:30:00,281.0,293.0,21.0,28.0,104.0,123.0,75.0,64.0,2024
2024-01-23 23:30:00,281.0,267.0,40.0,37.0,102.0,86.0,60.0,35.0,2024
2024-01-24 00:30:00,285.0,278.0,31.0,28.0,103.0,96.0,87.0,74.0,2024
2024-01-24 01:30:00,293.0,289.0,24.0,27.0,125.0,112.0,100.0,77.0,2024
2024-01-24 02:30:00,289.0,281.0,22.0,22.0,111.0,98.0,97.0,78.0,2024
2024-01-24 03:30:00,283.0,273.0,29.0,27.0,106.0,90.0,67.0,51.0,2024
2024-01-24 04:30:00,281.0,279.0,29.0,22.0,98.0,97.0,72.0,60.0,2024
2024-01-24 05:30:00,293.0,270.0,26.0,26.0,124.0,84.0,86.0,65.0,2024
2024-01-24 06:30:00,289.0,272.0,40.0,30.0,109.0,91.0,59.0,44.0,2024
2024-01-24 07:30:00,277.0,276.0,36.0,27.0,88.0,94.0,53.0,37.0,2024
2024-01-24 08:30:00,246.0,276.0,44.0,40.0,44.0,95.0,24.0,22.0,2024
2024-01-24 09:30:00,274.0,268.0,42.0,35.0,94.0,78.0,56.0,44.0,2024
2024-01-24 10:30:00,287.0,289.0,38.0,35.0,109.0,106.0,39.0,29.0,2024
2024-01-24 11:30:00,283.0,289.0,40.0,32.0,101.0,110.0,43.0,31.0,2024
2024-01-24 12:30:00,287.0,290.0,47.0,42.0,108.0,114.0,39.0,28.0,2024
2024-01-24 13:30:00,258.0,292.0,55.0,52.0,76.0,110.0,34.0,24.0,2024
2024-01-24 14:30:00,316.0,261.0,41.0,33.0,154.0,70.0,30.0,18.0,2024
2024-01-24 15:30:00,302.0,299.0,49.0,49.0,129.0,118.0,42.0,31.0,2024
2024-01-24 16:30:00,286.0,283.0,33.0,32.0,104.0,98.0,47.0,38.0,2024
2024-01-24 17:30:00,277.0,268.0,45.0,38.0,96.0,88.0,35.0,25.0,2024
2024-01-24 18:30:00,297.0,279.0,40.0,46.0,126.0,98.0,31.0,20.0,2024
2024-01-24 19:30:00,279.0,285.0,34.0,34.0,94.0,108.0,58.0,43.0,2024
2024-01-24 20:30:00,290.0,289.0,33.0,31.0,108.0,110.0,70.0,55.0,2024
2024-01-24 21:30:00,297.0,294.0,19.0,24.0,122.0,118.0,63.0,48.0,2024
2024-01-24 22:30:00,281.0,267.0,40.0,32.0,96.0,65.0,67.0,52.0,2024
2024-01-24 23:30:00,298.0,301.0,32.0,33.0,117.0,118.0,61.0,45.0,2024
2024-01-25 00:30:00,290.0,281.0,32.0,27.0,111.0,100.0,67.0,52.0,2024
2024-01-25 01:30:00,292.0,290.0,32.0,24.0,110.0,110.0,80.0,57.0,2024
2024-01-25 02:30:00,301.0,287.0,38.0,35.0,121.0,106.0,67.0,48.0,2024
2024-01-25 03:30:00,278.0,287.0,29.0,26.0,96.0,102.0,79.0,62.0,2024
2024-01-25 04:30:00,303.0,280.0,38.0,30.0,128.0,104.0,55.0,42.0,2024
2024-01-25 05:30:00,279.0,282.0,36.0,33.0,97.0,102.0,54.0,42.0,2024
2024-01-25 06:30:00,295.0,293.0,57.0,53.0,109.0,118.0,41.0,33.0,2024
2024-01-25 07:30:00,307.0,307.0,26.0,21.0,133.0,134.0,71.0,52.0,2024
2024-01-25 08:30:00,294.0,287.0,40.0,32.0,113.0,104.0,53.0,33.0,2024
2024-01-25 09:30:00,296.0,289.0,50.0,37.0,110.0,104.0,49.0,33.0,2024
2024-01-25 10:30:00,289.0,286.0,27.0,20.0,96.0,106.0,35.0,26.0,2024
2024-01-25 11:30:00,328.0,316.0,45.0,35.0,144.0,128.0,41.0,29.0,2024
2024-01-25 12:30:00,326.0,305.0,47.0,48.0,142.0,118.0,43.0,30.0,2024
2024-01-25 13:30:00,322.0,315.0,46.0,54.0,139.0,136.0,30.0,21.0,2024
2024-01-25 14:30:00,305.0,311.0,37.0,42.0,119.0,125.0,37.0,26.0,2024
2024-01-25 15:30:00,313.0,305.0,27.0,20.0,130.0,136.0,64.0,41.0,2024
2024-01-25 16:30:00,318.0,276.0,33.0,32.0,147.0,88.0,68.0,55.0,2024
2024-01-25 17:30:00,267.0,272.0,36.0,34.0,80.0,86.0,63.0,46.0,2024
2024-01-25 18:30:00,307.0,298.0,30.0,32.0,132.0,118.0,67.0,49.0,2024
2024-01-25 19:30:00,300.0,281.0,39.0,40.0,120.0,98.0,72.0,56.0,2024
2024-01-25 20:30:00,313.0,302.0,39.0,45.0,132.0,117.0,68.0,42.0,2024
2024-01-25 21:30:00,322.0,295.0,31.0,29.0,150.0,112.0,70.0,53.0,2024
2024-01-25 22:30:00,313.0,306.0,33.0,29.0,131.0,124.0,67.0,49.0,2024
2024-01-25 23:30:00,294.0,287.0,36.0,30.0,116.0,96.0,66.0,49.0,2024
2024-01-26 00:30:00,296.0,289.0,39.0,26.0,122.0,112.0,54.0,36.0,2024
2024-01-26 01:30:00,279.0,295.0,35.0,24.0,99.0,114.0,73.0,50.0,2024
2024-01-26 02:30:00,294.0,287.0,31.0,25.0,115.0,106.0,78.0,60.0,2024
2024-01-26 03:30:00,291.0,301.0,35.0,28.0,108.0,122.0,57.0,39.0,2024
2024-01-26 04:30:00,278.0,300.0,28.0,27.0,83.0,126.0,94.0,79.0,2024
2024-01-26 05:30:00,284.0,301.0,34.0,33.0,105.0,136.0,88.0,71.0,2024
2024-01-26 06:30:00,291.0,295.0,24.0,25.0,110.0,114.0,82.0,65.0,2024
2024-01-26 07:30:00,291.0,291.0,31.0,25.0,109.0,114.0,93.0,69.0,2024
2024-01-26 08:30:00,295.0,286.0,31.0,27.0,119.0,102.0,96.0,76.0,2024
2024-01-26 09:30:00,276.0,277.0,35.0,27.0,92.0,94.0,86.0,71.0,2024
2024-01-26 10:30:00,287.0,292.0,29.0,29.0,107.0,116.0,87.0,65.0,2024
2024-01-26 11:30:00,292.0,290.0,35.0,24.0,116.0,110.0,63.0,52.0,2024
2024-01-26 12:30:00,277.0,284.0,32.0,30.0,83.0,102.0,57.0,47.0,2024
2024-01-26 13:30:00,300.0,301.0,28.0,21.0,119.0,124.0,70.0,54.0,2024
2024-01-26 14:30:00,296.0,304.0,40.0,33.0,118.0,132.0,40.0,27.0,2024
2024-01-26 15:30:00,285.0,285.0,35.0,32.0,103.0,104.0,61.0,50.0,2024
2024-01-26 16:30:00,281.0,286.0,34.0,31.0,103.0,102.0,64.0,48.0,2024
2024-01-26 17:30:00,289.0,301.0,43.0,25.0,109.0,126.0,39.0,32.0,2024
2024-01-26 18:30:00,301.0,281.0,49.0,21.0,124.0,96.0,30.0,21.0,2024
2024-01-26 19:30:00,297.0,301.0,36.0,25.0,119.0,126.0,48.0,41.0,2024
2024-01-26 20:30:00,299.0,286.0,34.0,29.0,125.0,106.0,101.0,75.0,2024
2024-01-26 21:30:00,293.0,283.0,29.0,25.0,114.0,100.0,83.0,74.0,2024
2024-01-26 22:30:00,293.0,290.0,32.0,29.0,111.0,108.0,95.0,76.0,2024
2024-01-26 23:30:00,284.0,300.0,31.0,26.0,101.0,126.0,93.0,67.0,2024
2024-01-27 00:30:00,287.0,288.0,25.0,29.0,105.0,114.0,104.0,85.0,2024
2024-01-27 01:30:00,283.0,289.0,32.0,33.0,101.0,110.0,106.0,91.0,2024
2024-01-27 02:30:00,284.0,295.0,28.0,24.0,102.0,122.0,105.0,89.0,2024
2024-01-27 03:30:00,282.0,285.0,29.0,29.0,100.0,106.0,111.0,102.0,2024
2024-01-27 04:30:00,284.0,287.0,29.0,29.0,100.0,108.0,97.0,78.0,2024
2024-01-27 05:30:00,292.0,281.0,30.0,30.0,115.0,100.0,100.0,76.0,2024
2024-01-27 06:30:00,294.0,277.0,22.0,26.0,113.0,95.0,118.0,104.0,2024
2024-01-27 07:30:00,296.0,298.0,29.0,32.0,114.0,122.0,104.0,88.0,2024
2024-01-27 08:30:00,301.0,278.0,32.0,27.0,121.0,95.0,94.0,82.0,2024
2024-01-27 09:30:00,294.0,293.0,33.0,31.0,118.0,114.0,106.0,90.0,2024
2024-01-27 10:30:00,297.0,306.0,28.0,28.0,119.0,138.0,110.0,97.0,2024
2024-01-27 11:30:00,301.0,299.0,24.0,27.0,124.0,122.0,99.0,78.0,2024
2024-01-27 12:30:00,302.0,292.0,26.0,25.0,124.0,110.0,108.0,93.0,2024
2024-01-27 13:30:00,303.0,285.0,33.0,29.0,122.0,104.0,101.0,83.0,2024
2024-01-27 14:30:00,303.0,278.0,31.0,30.0,122.0,93.0,98.0,78.0,2024
2024-01-27 15:30:00,308.0,295.0,27.0,26.0,132.0,116.0,108.0,85.0,2024
2024-01-27 16:30:00,301.0,292.0,29.0,29.0,119.0,112.0,99.0,80.0,2024
2024-01-27 17:30:00,308.0,299.0,35.0,29.0,130.0,120.0,92.0,76.0,2024
2024-01-27 18:30:00,306.0,288.0,32.0,31.0,130.0,104.0,93.0,78.0,2024
2024-01-27 19:30:00,311.0,301.0,30.0,36.0,131.0,124.0,82.0,60.0,2024
2024-01-27 20:30:00,314.0,296.0,38.0,30.0,136.0,114.0,86.0,66.0,2024
2024-01-27 21:30:00,301.0,299.0,36.0,26.0,124.0,122.0,94.0,73.0,2024
2024-01-27 22:30:00,316.0,281.0,36.0,32.0,146.0,102.0,87.0,64.0,2024
2024-01-27 23:30:00,310.0,287.0,34.0,28.0,132.0,108.0,88.0,68.0,2024
2024-01-28 00:30:00,309.0,280.0,32.0,36.0,131.0,96.0,84.0,54.0,2024
2024-01-28 01:30:00,323.0,320.0,31.0,31.0,146.0,138.0,83.0,74.0,2024
2024-01-28 02:30:00,314.0,304.0,32.0,41.0,134.0,116.0,86.0,59.0,2024
2024-01-28 03:30:00,312.0,290.0,46.0,34.0,128.0,104.0,76.0,58.0,2024
2024-01-28 04:30:00,312.0,287.0,27.0,30.0,130.0,98.0,78.0,57.0,2024
2024-01-28 05:30:00,318.0,304.0,37.0,35.0,136.0,122.0,91.0,66.0,2024
2024-01-28 06:30:00,309.0,307.0,46.0,42.0,128.0,128.0,78.0,67.0,2024
2024-01-28 07:30:00,319.0,305.0,25.0,24.0,143.0,126.0,71.0,56.0,2024
2024-01-28 08:30:00,326.0,310.0,31.0,28.0,151.0,134.0,76.0,45.0,2024
2024-01-28 09:30:00,322.0,315.0,48.0,40.0,140.0,136.0,65.0,43.0,2024
2024-01-28 10:30:00,326.0,310.0,36.0,35.0,139.0,124.0,79.0,60.0,2024
2024-01-28 11:30:00,332.0,318.0,32.0,36.0,143.0,133.0,61.0,42.0,2024
2024-01-28 12:30:00,331.0,319.0,45.0,47.0,146.0,134.0,76.0,50.0,2024
2024-01-28 13:30:00,328.0,293.0,32.0,31.0,146.0,116.0,62.0,44.0,2024
2024-01-28 14:30:00,327.0,309.0,40.0,37.0,144.0,127.0,74.0,50.0,2024
2024-01-28 15:30:00,320.0,286.0,41.0,44.0,136.0,96.0,70.0,54.0,2024
2024-01-28 16:30:00,319.0,317.0,33.0,36.0,137.0,130.0,59.0,43.0,2024
2024-01-28 17:30:00,320.0,321.0,45.0,43.0,136.0,130.0,66.0,46.0,2024
2024-01-28 18:30:00,325.0,319.0,49.0,42.0,142.0,136.0,56.0,36.0,2024
2024-01-28 19:30:00,318.0,309.0,46.0,44.0,130.0,122.0,64.0,48.0,2024
2024-01-28 20:30:00,333.0,314.0,38.0,33.0,145.0,132.0,63.0,42.0,2024
2024-01-28 21:30:00,330.0,325.0,42.0,35.0,149.0,138.0,53.0,30.0,2024
2024-01-28 22:30:00,327.0,310.0,43.0,36.0,141.0,126.0,65.0,43.0,2024
2024-01-28 23:30:00,311.0,280.0,42.0,44.0,127.0,98.0,63.0,47.0,2024
2024-01-29 00:30:00,304.0,305.0,30.0,32.0,124.0,122.0,66.0,54.0,2024
2024-01-29 01:30:00,337.0,290.0,40.0,42.0,146.0,106.0,77.0,54.0,2024
2024-01-29 02:30:00,332.0,328.0,37.0,46.0,145.0,131.0,59.0,36.0,2024
2024-01-29 03:30:00,331.0,300.0,37.0,38.0,142.0,116.0,64.0,45.0,2024
2024-01-29 04:30:00,329.0,323.0,41.0,37.0,141.0,142.0,66.0,44.0,2024
2024-01-29 05:30:00,327.0,294.0,40.0,44.0,142.0,112.0,72.0,46.0,2024
2024-01-29 06:30:00,328.0,320.0,31.0,36.0,144.0,138.0,70.0,53.0,2024
2024-01-29 07:30:00,314.0,326.0,47.0,45.0,121.0,134.0,69.0,47.0,2024
2024-01-29 08:30:00,333.0,306.0,38.0,39.0,142.0,120.0,68.0,49.0,2024
2024-01-29 09:30:00,324.0,302.0,46.0,45.0,136.0,118.0,62.0,39.0,2024
2024-01-29 10:30:00,344.0,372.0,50.0,45.0,152.0,166.0,78.0,58.0,2024
2024-01-29 11:30:00,336.0,314.0,33.0,33.0,144.0,126.0,57.0,37.0,2024
2024-01-29 12:30:00,352.0,332.0,32.0,47.0,162.0,125.0,58.0,34.0,2024
2024-01-29 13:30:00,343.0,335.0,41.0,45.0,150.0,144.0,70.0,44.0,2024
2024-01-29 14:30:00,348.0,368.0,35.0,35.0,153.0,166.0,72.0,45.0,2024
2024-01-29 15:30:00,352.0,4.0,34.0,37.0,151.0,152.0,58.0,43.0,2024
2024-01-29 16:30:00,339.0,328.0,28.0,40.0,148.0,134.0,72.0,49.0,2024
2024-01-29 17:30:00,340.0,359.0,38.0,41.0,152.0,152.0,69.0,51.0,2024
2024-01-29 18:30:00,340.0,294.0,44.0,43.0,142.0,102.0,60.0,39.0,2024
2024-01-29 19:30:00,324.0,302.0,43.0,42.0,142.0,114.0,76.0,56.0,2024
2024-01-29 20:30:00,342.0,293.0,50.0,44.0,144.0,93.0,57.0,42.0,2024
2024-01-29 21:30:00,319.0,318.0,50.0,45.0,131.0,130.0,59.0,45.0,2024
2024-01-29 22:30:00,332.0,320.0,62.0,61.0,132.0,124.0,75.0,58.0,2024
2024-01-29 23:30:00,345.0,303.0,47.0,45.0,142.0,98.0,62.0,39.0,2024
2024-01-30 00:30:00,315.0,295.0,44.0,42.0,128.0,104.0,73.0,50.0,2024
2024-01-30 01:30:00,317.0,328.0,53.0,50.0,127.0,142.0,68.0,41.0,2024
2024-01-30 02:30:00,317.0,293.0,34.0,37.0,136.0,112.0,67.0,48.0,2024
2024-01-30 03:30:00,314.0,300.0,44.0,46.0,115.0,104.0,53.0,33.0,2024
2024-01-30 04:30:00,328.0,315.0,37.0,38.0,147.0,124.0,64.0,45.0,2024
2024-01-30 05:30:00,332.0,319.0,43.0,46.0,148.0,141.0,58.0,40.0,2024
2024-01-30 06:30:00,334.0,318.0,36.0,37.0,148.0,136.0,82.0,67.0,2024
2024-01-30 07:30:00,321.0,303.0,40.0,29.0,144.0,118.0,80.0,62.0,2024
2024-01-30 08:30:00,317.0,299.0,36.0,37.0,133.0,111.0,85.0,60.0,2024
2024-01-30 09:30:00,316.0,301.0,52.0,40.0,134.0,114.0,81.0,63.0,2024
2024-01-30 10:30:00,330.0,317.0,39.0,35.0,150.0,148.0,76.0,53.0,2024
2024-01-30 11:30:00,315.0,320.0,38.0,33.0,136.0,150.0,56.0,43.0,2024
2024-01-30 12:30:00,315.0,300.0,49.0,45.0,132.0,114.0,68.0,56.0,2024
2024-01-30 13:30:00,318.0,326.0,49.0,45.0,127.0,138.0,77.0,57.0,2024
2024-01-30 14:30:00,313.0,288.0,42.0,36.0,134.0,104.0,49.0,36.0,2024
2024-01-30 15:30:00,323.0,315.0,40.0,35.0,140.0,129.0,84.0,66.0,2024
2024-01-30 16:30:00,322.0,271.0,41.0,38.0,146.0,86.0,74.0,55.0,2024
2024-01-30 17:30:00,304.0,299.0,45.0,41.0,125.0,120.0,75.0,53.0,2024
2024-01-30 18:30:00,321.0,310.0,45.0,39.0,140.0,128.0,84.0,65.0,2024
2024-01-30 19:30:00,306.0,298.0,42.0,39.0,122.0,114.0,74.0,58.0,2024
2024-01-30 20:30:00,314.0,292.0,45.0,38.0,127.0,110.0,85.0,65.0,2024
2024-01-30 21:30:00,316.0,294.0,34.0,30.0,136.0,110.0,74.0,58.0,2024
2024-01-30 22:30:00,305.0,295.0,38.0,23.0,126.0,110.0,71.0,48.0,2024
2024-01-30 23:30:00,325.0,311.0,37.0,38.0,143.0,128.0,77.0,57.0,2024
2024-01-31 00:30:00,320.0,309.0,38.0,32.0,132.0,128.0,91.0,75.0,2024
2024-01-31 01:30:00,324.0,279.0,36.0,39.0,148.0,96.0,80.0,54.0,2024
2024-01-31 02:30:00,310.0,294.0,40.0,36.0,128.0,110.0,79.0,57.0,2024
2024-01-31 03:30:00,332.0,303.0,42.0,43.0,152.0,118.0,82.0,58.0,2024
2024-01-31 04:30:00,339.0,321.0,50.0,44.0,152.0,138.0,85.0,66.0,2024
2024-01-31 05:30:00,321.0,296.0,36.0,38.0,140.0,114.0,86.0,67.0,2024
2024-01-31 06:30:00,312.0,282.0,29.0,38.0,128.0,94.0,84.0,61.0,2024
2024-01-31 07:30:00,324.0,304.0,46.0,40.0,138.0,122.0,87.0,67.0,2024
2024-01-31 08:30:00,319.0,305.0,38.0,36.0,136.0,116.0,65.0,49.0,2024
2024-01-31 09:30:00,307.0,303.0,35.0,31.0,125.0,122.0,87.0,68.0,2024
2024-01-31 10:30:00,319.0,289.0,35.0,37.0,139.0,104.0,91.0,75.0,2024
2024-01-31 11:30:00,309.0,291.0,41.0,40.0,126.0,110.0,85.0,71.0,2024
2024-01-31 12:30:00,310.0,288.0,43.0,32.0,134.0,101.0,84.0,68.0,2024
2024-01-31 13:30:00,328.0,302.0,31.0,32.0,148.0,118.0,98.0,75.0,2024
2024-01-31 14:30:00,313.0,310.0,37.0,36.0,132.0,126.0,94.0,71.0,2024
2024-01-31 15:30:00,331.0,316.0,27.0,37.0,149.0,124.0,80.0,56.0,2024
2024-01-31 16:30:00,327.0,290.0,37.0,33.0,137.0,106.0,78.0,54.0,2024
2024-01-31 17:30:00,317.0,306.0,34.0,38.0,132.0,118.0,86.0,59.0,2024
2024-01-31 18:30:00,329.0,324.0,35.0,35.0,146.0,138.0,78.0,58.0,2024
2024-01-31 19:30:00,333.0,304.0,42.0,46.0,151.0,124.0,70.0,48.0,2024
2024-01-31 20:30:00,332.0,337.0,37.0,37.0,145.0,138.0,65.0,39.0,2024
2024-01-31 21:30:00,332.0,284.0,36.0,45.0,145.0,98.0,68.0,41.0,2024
2024-01-31 22:30:00,332.0,297.0,27.0,39.0,148.0,104.0,75.0,48.0,2024
2024-01-31 23:30:00,334.0,331.0,37.0,47.0,149.0,142.0,64.0,37.0,2024
